feature,xgb_gain,lgb_gain,iv,combined
NUM_CUSTOMERKHATAONTRANSACTIONCLICKED_16_TO_30_D,0.008437339452320003,0.0,0.0,0.0037968027535440012
RATIO__AVG_DEBIT_AMOUNT_8_TO_15_D_vs_16_TO_30_D,0.008418624884206962,0.0,0.0,0.0037883811978931333
DELTA__NUM_DEBIT_TXNS_5000_10000_LAST_2_WEEK_vs_4_WEEK,0.008389219368556416,0.0,0.0,0.0037751487158503875
DELTA__NUM_DEBIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.008368975909327609,0.0,0.0,0.003766039159197424
RATIO__PROP_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.008367428201090418,0.0,0.0,0.003765342690490688
RATIO__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_BANK_TRANSFER_LAST_1_WEEK_vs_3_WEEK,0.008358809959477857,0.0,0.0,0.0037614644817650354
LOAN_COMM_CNT_LAST_1_WEEK,0.008353614552252467,0.0,0.0,0.00375912654851361
RATIO__NUM_CREDIT_TXNS_500_2000_LAST_1_WEEK_vs_3_WEEK,0.008299780649568236,0.0,0.0,0.0037349012923057062
TOTAL_CREDIT_AMOUNT_8_TO_15_D,0.00829642273424998,0.0,0.0,0.003733390230412491
RATIO__TOTAL_CREDIT_AMOUNT_ATM_LAST_2_WEEK_vs_4_WEEK,0.008279469448702299,0.0,0.0,0.0037257612519160347
RATIO__NUM_TOTAL_SMS_LAST_1_WEEK_vs_4_WEEK,0.0082748272648468,0.0,0.0,0.0037236722691810597
RATIO__NUM_CREDIT_TXNS_LAST_1_WEEK_vs_3_WEEK,0.008266482812350968,0.0,0.0,0.0037199172655579356
RATIO__NUM_AVAILABLE_BALANCE_LAST_1_2_DAY_vs_1_WEEK,0.00825139618524863,0.0,0.0,0.0037131282833618834
RATIO_NUM_DEBIT_CREDIT_TXNS_100_500_LAST_1_WEEK,0.008235344239817198,0.0,0.0,0.003705904907917739
DELTA__MIN_DEBIT_AMOUNT_LAST_1_WEEK_vs_2_WEEK,0.008221695240791714,0.0,0.0,0.0036997628583562716
RATIO__TOTAL_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_2_WEEK,0.008208248525821547,0.0,0.0,0.0036937118366196964
TOTAL_CREDIT_AMOUNT_UPI_LAST_9_11_DAY,0.008205100421407176,0.0,0.0,0.0036922951896332296
RATIO__TOTAL_CREDIT_AMOUNT_CASH_LAST_1_WEEK_vs_2_WEEK,0.008194543075431788,0.0,0.0,0.003687544383944305
DELTA__NUM_DEBIT_TXNS_CC_LAST_1_WEEK_vs_2_WEEK,0.008162115530080418,0.0,0.0,0.003672951988536188
RATIO__NUM_DEBIT_TXNS_GT_10000_LAST_1_WEEK_vs_2_WEEK,0.008159277908169556,0.0,0.0,0.0036716750586763005
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_5_6_DAY,0.008155041233280761,0.0,0.0,0.0036697685549763426
RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_1_2_DAY,0.00814443590364574,0.0,0.0,0.003664996156640583
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_1_WEEK_vs_3_WEEK,0.00813847369872229,0.0,0.0,0.003662313164425031
TOTAL_DEBIT_AMOUNT_ATM_LAST_5_6_DAY,0.008133503156097928,0.0,0.0,0.003660076420244068
TOTAL_DEBIT_AMOUNT_CC_LAST_3_WEEK,0.00810473365915154,0.0,0.0,0.003647130146618193
DELTA__TXU_VALUE_LAST_1_WEEK_vs_2_WEEK,0.00804207923079943,0.0,0.0,0.003618935653859744
TOTAL_LOAN_REPAYMENT_AMOUNT_2WEEK,0.007998527944117786,0.0,0.0,0.0035993375748530035
AVG_CREDIT_AMOUNT_1_TO_7_D,0.00799009599200733,0.0,0.0,0.0035955431964032982
DELTA__CR_TXU_VALUE_LAST_2_WEEK_vs_4_WEEK,0.007989205942163936,0.0,0.0,0.0035951426739737713
LOAN_WA_COMM_CNT_LAST_1_WEEK,0.00797685908794105,0.0,0.0,0.0035895865895734726
TOTAL_LOAN_REPAYMENT_AMOUNT_1WEEK,0.007976637045908237,0.0,0.0,0.0035894866706587068
RATIO__NUM_NPS_LOANS_8_TO_15_D_vs_16_TO_30_D,0.007959567094207722,0.0,0.0,0.0035818051923934753
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.007954228676859505,0.0,0.0,0.003579402904586777
DELTA__TOTAL_DEBIT_COUNT_UPI_LAST_1_WEEK_vs_4_WEEK,0.007949227085984792,0.0,0.0,0.0035771521886931563
NUM_DEBIT_TXNS_LAST_4_WEEK,0.007934810348405175,0.0,0.0,0.003570664656782329
PROP_CREDIT_TXNS_LT_100_LAST_2_WEEK,0.00791800571811675,0.0,0.0,0.003563102573152538
RATIO__MIN_AVAILABLE_BALANCE_8_TO_15_D_vs_16_TO_30_D,0.007916306532052091,0.0,0.0,0.003562337939423441
DELTA__AVG_CREDIT_TXNS_LAST_1_WEEK_vs_4_WEEK,0.007900199076112457,0.0,0.0,0.003555089584250606
RATIO__RATIO_TOTAL_DEBIT_CREDIT_COUNT_UPI_LAST_1_WEEK_vs_2_WEEK,0.007866520192186336,0.0,0.0,0.0035399340864838516
RATIO_NUM_DEBIT_CREDIT_TXNS_LT_100_LAST_3_WEEK,0.007863941776123103,0.0,0.0,0.003538773799255396
NUM_NACH_BOUNCES_LAST_7_8_DAY,0.007853317158938621,0.0,0.0,0.0035339927215223797
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_CC_LAST_1_WEEK_vs_2_WEEK,0.007813504363856048,0.0,0.0,0.0035160769637352218
RATIO__NUM_CREDIT_TXNS_5000_10000_LAST_1_2_DAY_vs_1_WEEK,0.00780890075509947,0.0,0.0,0.0035140053397947615
DB_TXU_VALUE_LAST_9_11_DAY,0.007792483757512397,0.0,0.0,0.0035066176908805785
TOTAL_DEBIT_AMOUNT_BANK_TRANSFER_LAST_5_6_DAY,0.007783226204199427,0.0,0.0,0.0035024517918897423
DELTA__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_1_2_DAY_vs_1_WEEK,0.0077572995038722925,0.0,0.0,0.0034907847767425317
NUM_DEBIT_TXNS_2000_5000_LAST_4_WEEK,0.007756091915104855,0.0,0.0,0.003490241361797185
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_LAST_1_WEEK_vs_3_WEEK,0.007753510206045372,0.0,0.0,0.0034890795927204174
USED_OTHER_FEATURES_LAST_1_2_DAY,0.007720695027992651,0.0,0.0,0.003474312762596693
DELTA__NUM_READABLE_SMS_LAST_2_WEEK_vs_4_WEEK,0.007707276538704621,0.0,0.0,0.0034682744424170795
DELTA__TOTAL_CREDIT_COUNT_UPI_LAST_1_WEEK_vs_3_WEEK,0.007695070342464384,0.0,0.0,0.003462781654108973
RATIO__MAX_DEBIT_AMOUNT_LAST_1_WEEK_vs_4_WEEK,0.007661018409106018,0.0,0.0,0.003447458284097708
DELTA__NUM_CREDIT_TXNS_2000_5000_LAST_1_WEEK_vs_4_WEEK,0.007649362613667456,0.0,0.0,0.003442213176150355
DELTA__NUM_DEBIT_TXNS_LAST_1_WEEK_vs_2_WEEK,0.0075832980524851365,0.0,0.0,0.0034124841236183117
AVG_DUE_AMOUNT_3WEEK,0.007515769519255967,0.0,0.0,0.003382096283665185
APP_OPEN_CNT_LAST_5_6_DAY,0.007498845400246495,0.0,0.0,0.003374480430110923
TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_4_WEEK,0.007446307056372363,0.0,0.0,0.0033508381753675634
DELTA__MAX_AVAILABLE_BALANCE_LAST_1_WEEK_vs_3_WEEK,0.00741855415441095,0.0,0.0,0.0033383493694849275
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_LT_100_LAST_2_WEEK_vs_4_WEEK,0.007418540982425953,0.0,0.0,0.003338343442091679
NUM_CREDIT_TXNS_5000_10000_CC_LAST_4_WEEK,0.007413177161963811,0.0,0.0,0.003335929722883715
DELTA__NUM_CREDIT_TXNS_CC_LAST_1_WEEK_vs_4_WEEK,0.007399654237651873,0.0,0.0,0.003329844406943343
RATIO__NUM_AI_ELIGIBLE_LOANS_8_TO_15_D_vs_16_TO_30_D,0.007398064661319513,0.0,0.0,0.003329129097593781
NUM_DEBIT_TXNS_100_500_LAST_1_2_DAY,0.0073775121308713035,0.0,0.0,0.0033198804588920865
RATIO__TOTAL_CREDIT_AMOUNT_1_TO_7_D_vs_8_TO_15_D,0.007361789955492841,0.0,0.0,0.0033128054799717783
MIN_CDT_AMT_LAST_9_11_DAY,0.007338031928409915,0.0,0.0,0.003302114367784462
NUM_TOTAL_SMS_LAST_5_6_DAY,0.0073306476195347855,0.0,0.0,0.0032987914287906537
RATIO__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_BANK_TRANSFER_LAST_2_WEEK_vs_4_WEEK,0.007328950315182268,0.0,0.0,0.003298027641832021
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.007291402631091208,0.0,0.0,0.0032811311839910434
RATIO__TXNG_DAYS_LAST_1_2_DAY_vs_1_WEEK,0.00728774505311426,0.0,0.0,0.003279485273901417
RATIO__MIN_AVAILABLE_BALANCE_1_TO_7_D_vs_16_TO_30_D,0.007253650310804652,0.0,0.0,0.0032641426398620937
TOTAL_LOAN_REPAYMENT_AMOUNT_3TO4D,0.007206022294766324,0.0,0.0,0.003242710032644846
DELTA__TOTAL_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_2_WEEK,0.007183389061116565,0.0,0.0,0.0032325250775024545
RATIO__NUM_STAFFITEMCLICKED_8_TO_15_D_vs_16_TO_30_D,0.007176454011015453,0.0,0.0,0.0032294043049569537
NUM_DEBIT_TXNS_GT_10000_LAST_3_WEEK,0.007170130517360646,0.0,0.0,0.003226558732812291
DELTA__NUM_CREDIT_TXNS_500_2000_LAST_2_WEEK_vs_4_WEEK,0.007148033571671495,0.0,0.0,0.0032166151072521728
AVG_CREDIT_AMOUNT_16_TO_30_D,0.007142151809942136,0.0,0.0,0.0032139683144739614
NUM_READABLE_SMS_LAST_9_11_DAY,0.007100038621765382,0.0,0.0,0.0031950173797944217
TOTAL_CREDIT_AMOUNT_LAST_7_8_DAY,0.007091627368488493,0.0,0.0,0.0031912323158198217
TOTAL_CREDIT_COUNT_UPI_LAST_5_6_DAY,0.007084941174818223,0.0,0.0,0.0031882235286682004
TOTAL_DEBIT_AMOUNT_BANK_TRANSFER_LAST_1_2_DAY,0.007059444445715646,0.0,0.0,0.0031767500005720406
EXPLORED_OTHER_FEATURES_LAST_4_WEEK,0.007054922691437264,0.0,0.0,0.0031747152111467687
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_9_11_DAY,0.0070452638630099105,0.0,0.0,0.00317036873835446
DELTA__NUM_CREDIT_TXNS_1_TO_7_D_vs_8_TO_15_D,0.007042670863677572,0.0,0.0,0.0031692018886549074
TOTAL_DEBIT_COUNT_UPI_LAST_3_4_DAY,0.007039928738657942,0.0,0.0,0.003167967932396074
RATIO__TOTAL_CREDIT_AMOUNT_CASH_LAST_1_WEEK_vs_4_WEEK,0.007001974134316071,0.0,0.0,0.0031508883604422317
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_4_WEEK,0.006959854360146818,0.0,0.0,0.0031319344620660684
RATIO__TOTAL_CREDIT_COUNT_UPI_LAST_1_WEEK_vs_3_WEEK,0.006937443638957908,0.0,0.0,0.0031218496375310587
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_1_WEEK,0.006913083463989389,0.0,0.0,0.003110887558795225
RATIO__TOTAL_CREDIT_AMOUNT_ATM_LAST_1_WEEK_vs_2_WEEK,0.006908359425655691,0.0,0.0,0.003108761741545061
RATIO_OF_AVG_LOAN_REPAYMENT_AMOUNT_TO_AVG_DUE_AMOUNT_IN_4WEEK,0.006888092915453138,0.0,0.0,0.0030996418119539123
NUM_DEBIT_TXNS_500_2000_LAST_3_WEEK,0.006847749477546387,0.0,0.0,0.0030814872648958743
APP_ENGAGEMENT_EVENTS_16_TO_30_D,0.006844745324110916,0.0,0.0,0.003080135395849912
DELTA__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_CC_LAST_2_WEEK_vs_4_WEEK,0.006831809964415469,0.0,0.0,0.003074314483986961
DELTA__APP_OPEN_CNT_LAST_1_WEEK_vs_3_WEEK,0.006822563230947318,0.0,0.0,0.003070153453926293
RATIO__NUM_DEBIT_TXNS_LT_100_LAST_1_2_DAY_vs_1_WEEK,0.006707656008538698,0.0,0.0,0.003018445203842414
DELTA__NUM_DEBIT_TXNS_LAST_2_WEEK_vs_4_WEEK,0.006650701286266163,0.0,0.0,0.002992815578819773
DELTA__TXNG_DAYS_LAST_2_WEEK_vs_4_WEEK,0.006647454862392348,0.0,0.0,0.0029913546880765566
TXU_VALUE_LAST_12_14_DAY,0.0066388944834281675,0.0,0.0,0.0029875025175426753
DELTA__NUM_TRXNS_WITH_DESCRIPTION_1_TO_7_D_vs_8_TO_15_D,0.006614475975383231,0.0,0.0,0.002976514188922454
DELTA__APP_ENGAGEMENT_EVENTS_1_TO_7_D_vs_16_TO_30_D,0.006602097602481957,0.0,0.0,0.002970943921116881
LOAN_EXPLORED_CNT_LAST_4_WEEK,0.006581333379417719,0.0,0.0,0.0029616000207379734
NUM_CLICKED_BUTTON_SAVE_NEW_CUSTOMER_16_TO_30_D,0.0065428787100739825,0.0,0.0,0.002944295419533292
APP_OPEN_RATIO_LAST_2_WEEK,0.0065143058520464835,0.0,0.0,0.0029314376334209176
CR_TXU_VALUE_LAST_3_WEEK,0.0064951763664060245,0.0,0.0,0.002922829364882711
LOAN_WA_COMM_CNT_LAST_12_14_DAY,0.006456289844125589,0.0,0.0,0.002905330429856515
NUM_TRXNS_WITH_DESCRIPTION_16_TO_30_D,0.00643855894103503,0.0,0.0,0.0028973515234657636
RATIO__PROP_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_2_WEEK,0.00640571036259178,0.0,0.0,0.002882569663166301
DELTA__TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_1_WEEK_vs_3_WEEK,0.00639988552265473,0.0,0.0,0.0028799484851946286
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_1_WEEK_vs_3_WEEK,0.006360404379337271,0.0,0.0,0.002862181970701772
RATIO__NUM_CREDIT_TXNS_LT_100_LAST_2_WEEK_vs_4_WEEK,0.006340312397935933,0.0,0.0,0.00285314057907117
DELTA__AVG_CREDIT_AMOUNT_8_TO_15_D_vs_16_TO_30_D,0.006224925809359016,0.0,0.0,0.002801216614211557
RATIO__NUM_LOAN_EMI_OVERDUE_LAST_1_WEEK_vs_2_WEEK,0.0061320934225218724,0.0,0.0,0.0027594420401348425
RATIO_DEBIT_AMOUNT_CC_LATEST_VS_OLD,0.006114678176643213,0.0,0.0,0.002751605179489446
RATIO_OF_MAX_DUE_AMOUNT_LAST2D_TO_3TO4D,0.006084209964060202,0.0,0.0,0.0027378944838270906
DELTA__NUM_CREDIT_TXNS_5000_10000_LAST_2_WEEK_vs_4_WEEK,0.0060130473742558655,0.0,0.0,0.0027058713184151396
DELTA__TOTAL_CREDIT_COUNT_CHEQUE_LAST_1_WEEK_vs_3_WEEK,0.005921025534924095,0.0,0.0,0.002664461490715843
RATIO__NUM_DEBIT_TXNS_2000_5000_CC_LAST_1_WEEK_vs_2_WEEK,0.005870945647964114,0.0,0.0,0.0026419255415838514
NUM_READABLE_SMS_LAST_3_4_DAY,0.005804541437740077,0.0,0.0,0.0026120436469830345
RATIO__NUM_DEBIT_TXNS_2000_5000_LAST_1_2_DAY_vs_1_WEEK,0.005781775072956238,0.0,0.0,0.002601798782830307
DELTA__TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_2_WEEK_vs_4_WEEK,0.005741263692240771,0.0,0.0,0.002583568661508347
NUM_LOAN_REPAYMENT_SMS_1WEEK,0.005702500422105668,0.0,0.0,0.0025661251899475506
TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_1_2_DAY,0.00568934913594187,0.0,0.0,0.002560207111173842
NUM_CREDIT_TXNS_CC_LAST_4_WEEK,0.005677563502365477,0.0,0.0,0.002554903576064465
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_CC_LAST_3_WEEK,0.005629691334176661,0.0,0.0,0.0025333611003794977
RATIO__NUM_DEBIT_TXNS_2000_5000_CC_LAST_2_WEEK_vs_4_WEEK,0.005487048145215911,0.0,0.0,0.00246917166534716
LOAN_COMM_CNT_LAST_7_8_DAY,0.005334899957795455,0.0,0.0,0.0024007049810079546
RATIO__NUM_DEBIT_TXNS_100_500_LAST_1_WEEK_vs_4_WEEK,0.005190603684717535,0.0,0.0,0.0023357716581228908
RATIO__MIN_DEBIT_AMOUNT_LAST_1_2_DAY_vs_1_WEEK,0.005180755744219862,0.0,0.0,0.002331340084898938
TOTAL_CREDIT_AMOUNT_UPI_LAST_2_WEEK,0.005103797951444721,0.0,0.0,0.0022967090781501245
NUM_TOTAL_SMS_LAST_2_WEEK,0.005068989099377042,0.0,0.0,0.002281045094719669
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_100_500_LAST_1_WEEK_vs_2_WEEK,0.005059671801703549,0.0,0.0,0.002276852310766597
DELTA__CR_TXU_VALUE_LAST_1_WEEK_vs_3_WEEK,0.004942912504118692,0.0,0.0,0.0022243106268534114
NUM_MIN_BALANCE_BREACH_LAST_12_14_DAY,0.004910713586792632,0.0,0.0,0.0022098211140566845
RATIO__NUM_CUSTOMERKHATAONGOTCLICKED_1_TO_7_D_vs_8_TO_15_D,0.004808997636930838,0.0,0.0,0.002164048936618877
NUM_DEBIT_TXNS_500_2000_CC_LAST_3_WEEK,0.004776874928946549,0.0,0.0,0.0021495937180259473
RATIO__NUM_CREDIT_TXNS_GT_10000_LAST_1_WEEK_vs_3_WEEK,0.004661487399513561,0.0,0.0,0.0020976693297811025
DELTA__TOTAL_DEBIT_COUNT_BANK_TRANSFER_LAST_1_WEEK_vs_4_WEEK,0.0046144906978990334,0.0,0.0,0.002076520814054565
RATIO__AVG_DEBIT_AMOUNT_1_TO_7_D_vs_8_TO_15_D,0.004594949117299372,0.0,0.0,0.0020677271027847175
NUM_DEBIT_TXNS_LT_100_LAST_7_8_DAY,0.00456540341409421,0.0,0.0,0.0020544315363423948
DELTA__TOTAL_DEBIT_AMOUNT_LAST_1_WEEK_vs_2_WEEK,0.004498843492190383,0.0,0.0,0.002024479571485672
APP_OPEN_RATIO_LAST_4_WEEK,0.0043824398382004545,0.0,0.0,0.0019720979271902047
RATIO__TOTAL_DEBIT_AMOUNT_BANK_TRANSFER_LAST_1_2_DAY_vs_1_WEEK,0.004361791810861014,0.0,0.0,0.0019628063148874565
TOTAL_DUE_AMOUNT_5TO6D,0.004354449370081054,0.0,0.0,0.0019595022165364746
NUM_ONBOARDINGALLOWED_1_TO_7_D,0.004161682073924974,0.0,0.0,0.001872756933266238
AVG_LOAN_REPAYMENT_AMOUNT_4WEEK,0.004012101482722932,0.0,0.0,0.0018054456672253192
DELTA__NUM_CREDIT_TXNS_LAST_1_WEEK_vs_2_WEEK,0.003932996656393221,0.0,0.0,0.0017698484953769496
TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_4_WEEK,0.0039029014932424554,0.0,0.0,0.001756305671959105
RATIO__NUM_DEBIT_TXNS_5000_10000_LAST_2_WEEK_vs_4_WEEK,0.003817573374429525,0.0,0.0,0.0017179080184932863
TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_9_11_DAY,0.003738143952755236,0.0,0.0,0.0016821647787398563
RATIO__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_2_WEEK_vs_4_WEEK,0.0036401288602496648,0.0,0.0,0.0016380579871123492
APP_OPEN_DAYS_LAST_4_WEEK,0.0035885722996858715,0.0,0.0,0.0016148575348586423
TOTAL_DUE_AMOUNT_3TO4D,0.0035669594244453736,0.0,0.0,0.0016051317410004182
RATIO__NUM_CREDIT_TXNS_CC_LAST_1_WEEK_vs_4_WEEK,0.0035005660340661554,0.0,0.0,0.00157525471532977
RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_2_WEEK,0.0034716911612397887,0.0,0.0,0.0015622610225579049
MAX_AVAILABLE_BALANCE_LAST_3_4_DAY,0.003456683330833416,0.0,0.0,0.0015555074988750372
NUM_SMS_WITH_OVERDUE_AMOUNT_12TO14D,0.0033183664333022466,0.0,0.0,0.001493264894986011
TOTAL_DEBIT_COUNT_UPI_LAST_5_6_DAY,0.0032787253444526766,0.0,0.0,0.0014754264050037046
DELTA__NUM_CREDIT_TXNS_LAST_1_WEEK_vs_4_WEEK,0.0029467612151247986,0.0,0.0,0.0013260425468061593
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_CC_LAST_2_WEEK_vs_4_WEEK,0.0027607276258705855,0.0,0.0,0.0012423274316417634
RATIO__PROP_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_3_WEEK,0.0025598595589411254,0.0,0.0,0.0011519368015235065
RATIO__AVG_AVAILABLE_BALANCE_LAST_1_WEEK_vs_3_WEEK,0.002552205694801585,0.0,0.0,0.0011484925626607132
NUM_LOAN_REPAYMENT_SMS_3WEEK,0.0024791308150324534,0.0,0.0,0.001115608866764604
RATIO__NUM_BOD_DPD_4_10_LOANS_1_TO_7_D_vs_8_TO_15_D,0.002460710264441674,0.0,0.0,0.0011073196189987534
DELTA__NUM_CREDIT_TXNS_2000_5000_CC_LAST_1_WEEK_vs_4_WEEK,0.0021684192130697884,0.0,0.0,0.0009757886458814048
AVG_OVERDUE_AMOUNT_4WEEK,0.0019408637636795956,0.0,0.0,0.000873388693655818
BUSINESS_HEALTH_EVENTS_16_TO_30_D,0.0016925986608772958,0.0,0.0,0.0007616693973947832
DELTA__NUM_DEBIT_TXNS_2000_5000_LAST_1_WEEK_vs_4_WEEK,0.0015666888323575727,0.0,0.0,0.0007050099745609077
RATIO__NUM_DEBIT_TXNS_2000_5000_LAST_1_WEEK_vs_2_WEEK,0.0014695296836628126,0.0,0.0,0.0006612883576482657
TOTAL_DEBIT_COUNT_UPI_LAST_2_WEEK,0.0014605586210235358,0.0,0.0,0.0006572513794605912
RATIO_MAX_CDT_AMT_LATEST_VS_OLD,0.0014199625632616568,0.0,0.0,0.0006389831534677455
NUM_DEBIT_TXNS_GT_10000_LAST_4_WEEK,0.0012792650646562315,0.0,0.0,0.0005756692790953042
AVG_DEBIT_TXNS_LAST_4_WEEK,0.0012383686385936089,0.0,0.0,0.000557265887367124
NUM_CREDIT_TXNS_LAST_3_4_DAY,0.0012133689167106636,0.0,0.0,0.0005460160125197986
NUM_DEBIT_TXNS_2000_5000_LAST_2_WEEK,0.0011448373133025427,0.0,0.0,0.0005151767909861442
DB_TXU_VALUE_LAST_3_WEEK,0.001117467457369134,0.0,0.0,0.0005028603558161102
DELTA__NUM_DEBIT_TXNS_500_2000_LAST_1_2_DAY_vs_1_WEEK,0.000962322878575795,0.0,0.0,0.00043304529535910773
MAX_AVAILABLE_BALANCE_LAST_9_11_DAY,0.0009017150473926515,0.0,0.0,0.0004057717713266932
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_LAST_3_WEEK,0.0008590875049624512,0.0,0.0,0.00038658937723310305
DELTA__NUM_DEBIT_TXNS_100_500_LAST_1_WEEK_vs_3_WEEK,0.0008107243863149609,0.0,0.0,0.0003648259738417324
NUM_CREDIT_TXNS_2000_5000_LAST_2_WEEK,0.0006893407811399575,0.0,0.0,0.0003102033515129809
DELTA__NUM_CREDIT_TXNS_CC_LAST_1_2_DAY_vs_1_WEEK,0.0006505492853227175,0.0,0.0,0.0002927471783952229
NUM_MIN_BALANCE_BREACH_LAST_2_WEEK,0.00043110366244558993,0.0,0.0,0.00019399664810051547
RATIO__TOTAL_CREDIT_AMOUNT_CC_LAST_1_2_DAY_vs_1_WEEK,0.00033675496844263363,0.0,0.0,0.00015153973579918513
CR_TXU_VALUE_LAST_3_4_DAY,0.0001771663736037997,0.0,0.0,7.972486812170986e-05
TOTAL_DEBIT_AMOUNT_LAST_5_6_DAY,8.862123266928063e-05,0.0,0.0,3.9879554701176284e-05
RATIO__NUM_STAFFADDPERMISSIONCLICK_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGTRUECALLERERROR_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_STAFFADDPERMISSIONCLICK_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGSWITCHLANGUAGECLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_PAYOUTCREATED_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_STAFFDETAILADDPAYMENT_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_STAFFMENUCLICKED_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_PAYOUTCREATED_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGVERIFYOTP_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGSWITCHLANGUAGECLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_PAYOUTSETTLED_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGSTARTKHATACLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGSTARTKHATACLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_STAFFMENUCLICKED_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGSKIPKHATACLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGSKIPKHATACLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_STAFFOPENINTERNETSETTINGS_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_STAFFOPENINTERNETSETTINGS_8_TO_15_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_PAYOUTSETTLED_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGTRUECALLERERROR_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGVERIFYTRUECALLERLOGIN_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_ONBOARDINGVERIFYOTP_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_ONBOARDINGVERIFYTRUECALLERLOGIN_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_PAYMENTPENDINGCLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
DELTA__NUM_PAYMENTPAYNOWCLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
RATIO__NUM_PAYMENTPAYNOWCLICK_1_TO_7_D_vs_16_TO_30_D,0.0,0.0,0.0,0.0
